Incident ID,Incident Date,State,City Or County,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,County,FIPS,Population_per_state_2023,Population_per_county_2023
469468,2015-12-21,California,San Leandro,0,4,0,0,2,ALAMEDA,06001,38965193,1622188.0
468968,2015-12-20,North Carolina,Wilmington,1,4,0,0,0,NEW HANOVER,37129,10835491,238852.0
469614,2015-12-20,Florida,North Miami Beach,0,4,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
468787,2015-12-19,Florida,Miami,1,4,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
464945,2015-12-13,California,Huntington Beach,0,4,0,0,0,ORANGE,06059,38965193,3135755.0
464665,2015-12-13,California,Los Angeles,1,3,0,0,0,LOS ANGELES,06037,38965193,9663345.0
465117,2015-12-12,Illinois,Lovejoy (Brooklyn),1,3,0,0,1,SAINT CLAIR,17163,12549689,251018.0
464002,2015-12-12,Georgia,Savannah,0,4,0,0,1,CHATHAM,13051,11029227,303655.0
463642,2015-12-11,Maryland,Baltimore,1,3,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
463734,2015-12-11,Pennsylvania,Pittsburgh,0,4,0,0,0,ALLEGHENY,42003,12961683,1224825.0
461476,2015-12-08,Ohio,Cincinnati,1,3,0,0,1,HAMILTON,39061,11785935,827058.0
460049,2015-12-06,Louisiana,Raceland,1,3,0,0,2,LAFOURCHE,22057,4573749,95056.0
460386,2015-12-06,Nebraska,Omaha,2,3,0,0,1,DOUGLAS,31055,1978379,589540.0
456893,2015-12-02,California,San Bernardino,14,19,2,0,0,SAN BERNARDINO,06071,38965193,2195611.0
457037,2015-12-02,Georgia,Savannah,1,3,0,0,0,CHATHAM,13051,11029227,303655.0
455394,2015-11-29,Illinois,Kankakee,0,5,0,0,0,KANKAKEE,17091,12549689,105940.0
454059,2015-11-27,Colorado,Colorado Springs,3,9,0,0,1,EL PASO,08041,5877610,744215.0
455684,2015-11-27,California,Sacramento,2,2,0,0,0,SACRAMENTO,06067,38965193,1584288.0
454788,2015-11-24,South Carolina,Conway,0,4,0,0,0,HORRY,45051,5373555,397478.0
452120,2015-11-23,Minnesota,Minneapolis,0,5,0,0,4,HENNEPIN,27053,5737915,1258713.0
452007,2015-11-23,Ohio,Columbus,3,1,1,0,0,FRANKLIN,39049,11785935,1326063.0
451305,2015-11-22,New York,Newburgh,0,5,0,0,0,ORANGE,36071,19571216,407470.0
452362,2015-11-22,South Carolina,North Charleston,1,3,0,0,1,CHARLESTON,45019,5373555,424367.0
451349,2015-11-22,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
451495,2015-11-22,Louisiana,New Orleans,0,17,0,0,9,ORLEANS,22071,4573749,364136.0
451338,2015-11-22,Washington,Seattle,0,4,0,0,2,KING,53033,7812880,2271380.0
453317,2015-11-22,Texas,Brownsville,0,4,0,0,1,CAMERON,48061,30503301,426710.0
451057,2015-11-21,Maryland,Baltimore,1,3,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
450505,2015-11-20,Pennsylvania,Pittsburgh,1,3,0,0,0,ALLEGHENY,42003,12961683,1224825.0
449814,2015-11-18,California,Fresno,0,5,0,0,0,FRESNO,06019,38965193,1017162.0
448653,2015-11-16,Alabama,Cedar Bluff,3,1,0,0,1,CHEROKEE,01019,5108468,25666.0
448419,2015-11-15,Texas,Tennessee Colony,5,0,0,0,1,ANDERSON,48001,30503301,57736.0
448286,2015-11-15,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
447462,2015-11-14,Pennsylvania,Johnstown,0,4,0,0,0,CAMBRIA,42021,12961683,130668.0
446996,2015-11-13,Florida,Jacksonville,3,1,1,0,0,DUVAL,12031,22610726,1030822.0
444458,2015-11-09,Indiana,Indianapolis,2,2,0,0,3,MARION,18097,6862199,968460.0
443821,2015-11-08,Iowa,Des Moines,1,3,0,0,1,POLK,19153,3207004,505255.0
444168,2015-11-08,Michigan,Warren,0,4,0,0,0,MACOMB,26099,10037261,875101.0
443652,2015-11-07,Colorado,Denver,1,3,0,0,1,DENVER,08031,5877610,716577.0
444406,2015-11-06,California,Bakersfield,0,4,0,0,0,KERN,06029,38965193,913820.0
441681,2015-11-03,Florida,Jacksonville,2,3,0,0,0,DUVAL,12031,22610726,1030822.0
438651,2015-10-28,Louisiana,Houma,1,3,0,0,2,TERREBONNE,22109,4573749,103616.0
437836,2015-10-27,Texas,Fort Worth,0,5,0,0,0,TARRANT,48439,30503301,2182947.0
436234,2015-10-25,Arizona,Phoenix,1,4,0,0,0,MARICOPA,04013,7431344,4585871.0
436240,2015-10-25,District of Columbia,Washington,0,5,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
436202,2015-10-25,North Carolina,Four Oaks,0,5,0,0,0,JOHNSTON,37101,10835491,241955.0
436219,2015-10-24,South Carolina,Bamberg,0,4,0,0,0,BAMBERG,45009,5373555,12974.0
435144,2015-10-22,Tennessee,Nashville,1,3,0,0,2,DAVIDSON,47037,7126489,712334.0
433146,2015-10-19,Illinois,Calumet City,0,6,0,0,0,COOK,17031,12549689,5087072.0
432711,2015-10-18,Louisiana,New Orleans,0,4,0,0,0,ORLEANS,22071,4573749,364136.0
432466,2015-10-17,Florida,Fort Myers,1,4,0,0,1,LEE,12071,22610726,834573.0
432072,2015-10-17,Indiana,Elkhart,0,4,0,0,0,ELKHART,18039,6862199,206409.0
429410,2015-10-12,Georgia,Decatur,0,4,0,0,0,DEKALB,13089,11029227,762992.0
428215,2015-10-10,Tennessee,Memphis,0,6,0,0,0,SHELBY,47157,7126489,910042.0
428247,2015-10-10,North Carolina,Charlotte,0,4,0,0,0,MECKLENBURG,37119,10835491,1163701.0
429614,2015-10-10,Illinois,Peoria,1,3,0,0,6,PEORIA,17143,12549689,177513.0
427621,2015-10-09,Arizona,Flagstaff,1,3,0,0,1,COCONINO,04005,7431344,144472.0
426256,2015-10-06,Maryland,Baltimore,0,5,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
424224,2015-10-02,Maryland,Baltimore,1,4,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
423223,2015-10-01,Oregon,Roseburg,9,9,1,0,0,DOUGLAS,41019,4233358,112435.0
422064,2015-09-28,Illinois,Chicago,3,2,0,0,3,COOK,17031,12549689,5087072.0
422035,2015-09-28,Illinois,Chicago,2,3,0,0,0,COOK,17031,12549689,5087072.0
422020,2015-09-28,Ohio,Dayton,0,4,0,0,0,MONTGOMERY,39113,11785935,533796.0
421650,2015-09-28,Ohio,Cincinnati,0,5,0,0,1,HAMILTON,39061,11785935,827058.0
421014,2015-09-27,Georgia,Greenville,0,10,0,0,2,MERIWETHER,13199,11029227,20931.0
421358,2015-09-27,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
420855,2015-09-27,Missouri,Kansas City,0,4,0,0,0,JACKSON,29095,6196156,718560.0
426559,2015-09-25,Illinois,Danville,0,4,0,0,0,VERMILION,17183,12549689,71652.0
419718,2015-09-24,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
418964,2015-09-23,Florida,Fort Myers,0,4,0,0,0,LEE,12071,22610726,834573.0
419250,2015-09-23,Louisiana,Shreveport,0,5,0,0,0,CADDO,22017,4573749,226386.0
419826,2015-09-23,Georgia,Norcross,1,3,0,0,1,GWINNETT,13135,11029227,983526.0
417013,2015-09-20,Oklahoma,Tulsa,0,6,0,0,0,TULSA,40143,4053824,682868.0
417284,2015-09-20,Pennsylvania,Philadelphia,1,3,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
416872,2015-09-20,Illinois,Chicago,1,5,0,0,0,COOK,17031,12549689,5087072.0
416812,2015-09-19,Indiana,Indianapolis,1,3,0,0,0,MARION,18097,6862199,968460.0
418318,2015-09-17,South Dakota,Geddes,5,0,1,0,0,CHARLES MIX,46023,919318,9240.0
415687,2015-09-17,Michigan,Albion,0,4,0,0,0,CALHOUN,26025,10037261,133366.0
414580,2015-09-15,New Jersey,Newark,0,4,0,0,0,ESSEX,34013,9290841,851117.0
413001,2015-09-13,Florida,Ocala,1,5,0,0,3,MARION,12083,22610726,409959.0
412996,2015-09-12,Louisiana,Shreveport,0,4,0,0,0,CADDO,22017,4573749,226386.0
412487,2015-09-12,New York,Rochester,2,3,0,1,1,MONROE,36055,19571216,748482.0
412529,2015-09-12,Minnesota,Minneapolis,0,6,0,0,3,HENNEPIN,27053,5737915,1258713.0
412539,2015-09-12,Minnesota,Minneapolis,1,3,0,0,0,HENNEPIN,27053,5737915,1258713.0
412557,2015-09-11,North Carolina,Charlotte,0,4,0,1,2,MECKLENBURG,37119,10835491,1163701.0
409856,2015-09-08,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
411888,2015-09-08,Georgia,Berlin,0,4,0,0,1,COLQUITT,13071,11029227,46167.0
409732,2015-09-07,Indiana,Gary,2,4,0,0,0,LAKE,18089,6862199,500598.0
409601,2015-09-07,Colorado,Denver,0,4,0,0,0,DENVER,08031,5877610,716577.0
412040,2015-09-07,Minnesota,Excelsior,4,0,1,0,0,HENNEPIN,27053,5737915,1258713.0
408449,2015-09-05,North Carolina,Charlotte,1,3,0,0,0,MECKLENBURG,37119,10835491,1163701.0
408276,2015-09-05,Florida,Daytona Beach,0,4,0,0,0,VOLUSIA,12127,22610726,590357.0
409101,2015-09-05,Nevada,Las Vegas,1,3,0,0,0,CLARK,32003,3194176,2336573.0
408256,2015-09-05,Missouri,Columbia,0,4,0,0,1,BOONE,29019,6196156,189463.0
404167,2015-08-30,Tennessee,Memphis,1,4,0,0,0,SHELBY,47157,7126489,910042.0
404238,2015-08-29,Tennessee,Bristol,3,1,0,1,1,SULLIVAN,47163,7126489,162135.0
405133,2015-08-29,Texas,Tyler,1,3,0,0,4,SMITH,48423,30503301,245209.0
403069,2015-08-28,New York,Brooklyn,1,3,0,0,1,KINGS,36047,19571216,2561225.0
402623,2015-08-27,Florida,Saint Augustine,2,2,0,0,1,SAINT JOHNS,12109,22610726,320110.0
403669,2015-08-27,California,Salinas,2,2,0,0,1,MONTEREY,06053,38965193,430723.0
401884,2015-08-26,Minnesota,Minneapolis (Brooklyn Center),0,4,0,0,0,HENNEPIN,27053,5737915,1258713.0
402113,2015-08-26,Illinois,Chicago,2,2,0,0,1,COOK,17031,12549689,5087072.0
402051,2015-08-26,Florida,West Palm Beach,2,2,0,0,0,PALM BEACH,12099,22610726,1533801.0
402108,2015-08-25,Louisiana,New Orleans,1,3,0,0,0,ORLEANS,22071,4573749,364136.0
400091,2015-08-23,California,Modesto,1,7,0,0,0,STANISLAUS,06099,38965193,551430.0
399564,2015-08-22,New Mexico,Roswell,3,1,0,0,0,CHAVES,35005,2114371,63561.0
399883,2015-08-22,Florida,Orlando,0,4,0,0,0,ORANGE,12095,22610726,1471416.0
399212,2015-08-21,North Carolina,Durham,0,8,0,0,0,DURHAM,37063,10835491,336892.0
399367,2015-08-21,Ohio,Cincinnati,1,5,1,0,0,HAMILTON,39061,11785935,827058.0
398361,2015-08-19,New York,Rochester,3,3,0,0,3,MONROE,36055,19571216,748482.0
395844,2015-08-16,Texas,Fort Worth,0,6,0,0,0,TARRANT,48439,30503301,2182947.0
395757,2015-08-16,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
395718,2015-08-16,South Carolina,Bennettsville,0,5,0,0,1,MARLBORO,45069,5373555,25704.0
395837,2015-08-15,Pennsylvania,Pittsburgh,1,3,0,0,0,ALLEGHENY,42003,12961683,1224825.0
395694,2015-08-15,California,Los Angeles,0,4,0,0,0,LOS ANGELES,06037,38965193,9663345.0
395549,2015-08-15,South Carolina,Orangeburg,1,3,0,0,1,ORANGEBURG,45075,5373555,82820.0
392131,2015-08-10,California,Long Beach,0,4,0,0,0,LOS ANGELES,06037,38965193,9663345.0
391263,2015-08-09,Mississippi,Forest,1,3,0,0,2,SCOTT,28123,2939690,27507.0
391219,2015-08-09,Michigan,Detroit,1,3,0,0,0,WAYNE,26163,10037261,1751169.0
391014,2015-08-09,Missouri,Kansas City,0,4,0,0,0,JACKSON,29095,6196156,718560.0
390526,2015-08-08,Texas,Houston,8,0,0,0,1,HARRIS,48201,30503301,4835125.0
390914,2015-08-08,North Carolina,Gastonia,1,3,1,0,0,GASTON,37071,10835491,237242.0
390774,2015-08-08,Arkansas,Blytheville,1,11,0,0,1,MISSISSIPPI,05093,3067732,38663.0
390050,2015-08-07,Vermont,Barre,4,0,0,0,1,WASHINGTON,50023,647464,60142.0
389057,2015-08-06,South Carolina,Columbia,0,4,0,0,0,RICHLAND,45079,5373555,425138.0
389149,2015-08-04,Missouri,Saint Louis,1,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
387194,2015-08-03,New York,Brooklyn,0,5,0,0,4,KINGS,36047,19571216,2561225.0
385779,2015-08-02,New York,Brooklyn,0,9,0,0,0,KINGS,36047,19571216,2561225.0
386140,2015-08-02,Maryland,Baltimore,0,7,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
385824,2015-08-02,Illinois,Chicago,1,4,0,0,0,COOK,17031,12549689,5087072.0
386066,2015-08-02,Georgia,Savannah,0,5,0,0,0,CHATHAM,13051,11029227,303655.0
401742,2015-08-02,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
386937,2015-08-01,Florida,Orlando,0,4,0,0,0,ORANGE,12095,22610726,1471416.0
384662,2015-07-30,Pennsylvania,Pittsburgh,0,4,0,0,0,ALLEGHENY,42003,12961683,1224825.0
382459,2015-07-27,Illinois,Rockford,0,5,0,0,0,WINNEBAGO,17201,12549689,280922.0
381814,2015-07-26,Missouri,Kansas City,2,3,0,0,0,JACKSON,29095,6196156,718560.0
382170,2015-07-26,Louisiana,New Orleans,0,4,0,0,0,ORLEANS,22071,4573749,364136.0
381433,2015-07-25,Virginia,Hopewell,0,4,0,0,1,HOPEWELL CITY,51670,8715698,22752.0
382413,2015-07-24,Pennsylvania,Erie,2,3,0,2,4,ERIE,42049,12961683,267571.0
380162,2015-07-23,Louisiana,Lafayette,2,9,1,0,0,LAFAYETTE,22055,4573749,249750.0
382230,2015-07-22,Missouri,Saint Louis,0,6,0,0,2,SAINT LOUIS CITY,29510,6196156,281754.0
379166,2015-07-22,Georgia,Suwanee,4,0,1,0,0,GWINNETT,13135,11029227,983526.0
378452,2015-07-21,Florida,Miami Gardens,1,3,0,0,1,MIAMI-DADE,12086,22610726,2686867.0
377878,2015-07-20,New York,Bronx,0,6,0,0,0,BRONX,36005,19571216,1356476.0
377189,2015-07-19,Virginia,Suffolk,0,4,0,0,0,SUFFOLK CITY,51800,8715698,100659.0
377047,2015-07-19,Kentucky,Louisville,0,6,0,0,1,JEFFERSON,21111,4526154,772144.0
377181,2015-07-19,North Carolina,Rocky Mount,0,4,0,0,0,EDGECOMBE,37065,10835491,48832.0
378102,2015-07-18,California,San Diego,0,4,0,0,0,SAN DIEGO,06073,38965193,3269973.0
390936,2015-07-18,California,Santa Paula,0,4,0,1,1,VENTURA,06111,38965193,829590.0
376702,2015-07-18,Oregon,Salem,1,4,0,0,0,MARION,41047,4233358,346741.0
377423,2015-07-18,Louisiana,Baton Rouge,2,2,0,0,0,EAST BATON ROUGE,22033,4573749,448467.0
376211,2015-07-17,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
376823,2015-07-17,District of Columbia,Washington,1,3,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
376203,2015-07-17,Ohio,Cincinnati,0,4,0,0,0,HAMILTON,39061,11785935,827058.0
375773,2015-07-16,Texas,Dallas,0,4,0,1,1,DALLAS,48113,30503301,2606358.0
375022,2015-07-16,Tennessee,Chattanooga,5,2,1,0,0,HAMILTON,47065,7126489,379864.0
375322,2015-07-15,Maryland,Baltimore,1,3,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
375412,2015-07-15,Ohio,Cleveland,0,7,0,0,0,CUYAHOGA,39035,11785935,1233088.0
374630,2015-07-15,South Carolina,Holly Hill,4,1,0,0,5,ORANGEBURG,45075,5373555,82820.0
374602,2015-07-15,Georgia,Atlanta,0,4,0,0,0,FULTON,13121,11029227,1079105.0
374965,2015-07-15,Michigan,Detroit,0,4,0,0,0,WAYNE,26163,10037261,1751169.0
374292,2015-07-14,Missouri,Saint Louis,0,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
373993,2015-07-13,California,Norwalk,0,4,0,0,0,LOS ANGELES,06037,38965193,9663345.0
373768,2015-07-13,California,Stockton,1,4,0,0,0,SAN JOAQUIN,06077,38965193,800965.0
373095,2015-07-12,Illinois,River Forest,1,3,1,0,0,COOK,17031,12549689,5087072.0
373063,2015-07-12,New Jersey,Jersey City,0,4,0,0,0,HUDSON,34017,9290841,705472.0
370187,2015-07-07,Ohio,Cleveland,1,3,0,0,1,CUYAHOGA,39035,11785935,1233088.0
370474,2015-07-07,Maryland,Baltimore,3,1,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
369014,2015-07-05,Louisiana,Shreveport,0,5,0,1,2,CADDO,22017,4573749,226386.0
368732,2015-07-05,Indiana,Fort Wayne,0,9,0,0,0,ALLEN,18003,6862199,394545.0
369196,2015-07-05,New Jersey,East Orange,1,3,0,0,0,ESSEX,34013,9290841,851117.0
369410,2015-07-04,Kentucky,Louisville,0,4,0,0,0,JEFFERSON,21111,4526154,772144.0
368987,2015-07-04,Massachusetts,Pittsfield,1,4,0,0,0,BERKSHIRE,25003,7001399,126818.0
368867,2015-07-04,District of Columbia,Washington,1,3,0,0,4,DISTRICT OF COLUMBIA,11001,678972,678972.0
368995,2015-07-04,New York,Syracuse,0,4,0,0,0,ONONDAGA,36067,19571216,467873.0
369127,2015-07-04,Texas,San Antonio,0,4,0,0,0,BEXAR,48029,30503301,2087679.0
367780,2015-07-02,Indiana,Indianapolis,1,3,0,0,1,MARION,18097,6862199,968460.0
366046,2015-06-29,Florida,Opa Locka,0,4,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
367099,2015-06-28,Illinois,Venice,0,6,0,0,2,MADISON,17119,12549689,262752.0
365391,2015-06-28,Michigan,Detroit,0,5,0,0,1,WAYNE,26163,10037261,1751169.0
365399,2015-06-28,Delaware,Harrington,0,6,0,0,2,KENT,10001,1031890,189789.0
364872,2015-06-27,Massachusetts,Taunton,1,3,0,0,1,BRISTOL,25005,7001399,581841.0
364789,2015-06-27,Michigan,Detroit,0,4,0,0,0,WAYNE,26163,10037261,1751169.0
364210,2015-06-25,Louisiana,New Orleans,0,4,0,0,0,ORLEANS,22071,4573749,364136.0
363418,2015-06-24,New York,New York (Manhattan),0,4,0,0,0,NEW YORK,36061,19571216,1597451.0
361948,2015-06-22,Pennsylvania,Philadelphia,0,7,0,0,2,PHILADELPHIA,42101,12961683,1550542.0
361708,2015-06-21,Kentucky,Lexington,1,4,0,0,0,FAYETTE,21067,4526154,320154.0
361198,2015-06-20,Pennsylvania,Philadelphia,0,10,0,0,1,PHILADELPHIA,42101,12961683,1550542.0
360895,2015-06-20,North Carolina,Morven,0,4,0,0,2,ANSON,37007,10835491,21897.0
361212,2015-06-20,Michigan,Detroit,1,11,0,0,0,WAYNE,26163,10037261,1751169.0
361014,2015-06-19,Rhode Island,Woonsocket,0,4,0,0,1,PROVIDENCE,44007,1095962,660615.0
359830,2015-06-17,South Carolina,Charleston,9,1,0,0,1,CHARLESTON,45019,5373555,424367.0
359215,2015-06-16,Florida,Miami Gardens,0,4,0,0,1,MIAMI-DADE,12086,22610726,2686867.0
358117,2015-06-15,New York,Brooklyn,0,4,0,0,0,KINGS,36047,19571216,2561225.0
357597,2015-06-14,New Jersey,Camden,1,3,0,0,0,CAMDEN,34007,9290841,527196.0
357667,2015-06-14,Oklahoma,Tulsa,0,4,0,0,0,TULSA,40143,4053824,682868.0
357611,2015-06-14,Missouri,Saint Louis,0,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
357732,2015-06-13,Georgia,Fayetteville,1,4,0,0,1,FAYETTE,13113,11029227,123351.0
357590,2015-06-13,Oklahoma,Oklahoma City,0,4,0,0,2,OKLAHOMA,40109,4053824,808866.0
357770,2015-06-13,Georgia,Milledgeville,1,3,0,0,0,BALDWIN,13009,11029227,43396.0
357701,2015-06-13,New York,Bronx,0,5,0,0,0,BRONX,36005,19571216,1356476.0
357164,2015-06-13,Ohio,Columbus,4,1,0,0,2,FRANKLIN,39049,11785935,1326063.0
357220,2015-06-12,Florida,Allapattah,0,4,0,0,0,Miami-Dade,12086,22610726,2686867.0
356065,2015-06-11,Connecticut,Bridgeport,1,8,0,0,2,FAIRFIELD,09001,3617176,
355883,2015-06-11,Texas,Houston,1,3,0,0,0,HARRIS,48201,30503301,4835125.0
355644,2015-06-10,California,Los Angeles,1,3,0,0,0,LOS ANGELES,06037,38965193,9663345.0
355267,2015-06-09,Missouri,Saint Louis,1,3,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
353854,2015-06-07,Montana,Deer Lodge,4,0,1,0,0,POWELL,30077,1132812,7133.0
353536,2015-06-06,New York,Buffalo,1,4,0,0,1,ERIE,36029,19571216,946147.0
353037,2015-06-06,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
353382,2015-06-05,Iowa,Davenport,0,5,0,0,0,SCOTT,19163,3207004,174270.0
352779,2015-06-05,Louisiana,New Orleans,1,3,0,0,0,ORLEANS,22071,4573749,364136.0
351936,2015-06-03,New York,Wyandanch,3,1,0,0,0,SUFFOLK,36103,19571216,1523170.0
350182,2015-05-31,Georgia,Conyers,2,2,1,0,0,ROCKDALE,13247,11029227,95987.0
350021,2015-05-31,Maryland,Springdale,1,3,0,0,0,PRINCE GEORGES,24033,6180253,947430.0
349976,2015-05-31,Connecticut,New Haven,0,5,0,0,1,NEW HAVEN,09009,3617176,
349289,2015-05-30,California,San Diego,0,4,0,0,0,SAN DIEGO,06073,38965193,3269973.0
348606,2015-05-28,Nebraska,Omaha,0,4,0,0,0,DOUGLAS,31055,1978379,589540.0
348620,2015-05-28,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
348673,2015-05-28,Pennsylvania,Chester,1,3,0,0,0,DELAWARE,42045,12961683,576720.0
346725,2015-05-26,Louisiana,New Orleans,2,2,0,0,0,ORLEANS,22071,4573749,364136.0
346097,2015-05-25,Illinois,Decatur,1,4,0,0,1,MACON,17115,12549689,100591.0
345681,2015-05-24,Massachusetts,Brockton,0,5,0,0,1,PLYMOUTH,25023,7001399,535308.0
345749,2015-05-24,Michigan,Flint,0,7,0,0,1,GENESEE,26049,10037261,401522.0
346320,2015-05-24,Alabama,Montgomery,1,3,0,0,2,MONTGOMERY,01101,5108468,224980.0
346179,2015-05-24,Missouri,Saint Louis,0,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
346202,2015-05-23,California,Fresno,2,2,0,0,0,FRESNO,06019,38965193,1017162.0
344302,2015-05-20,Maryland,Baltimore,1,3,0,0,3,BALTIMORE CITY,24510,6180253,565239.0
343106,2015-05-18,Missouri,Kinloch,0,4,0,0,0,SAINT LOUIS,29510,6196156,281754.0
342589,2015-05-18,Florida,Miami,1,4,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
341622,2015-05-17,Texas,Waco,9,18,0,0,0,MCLENNAN,48309,30503301,268583.0
341465,2015-05-16,Wisconsin,Milwaukee,0,5,0,0,3,MILWAUKEE,55079,5910955,916205.0
341162,2015-05-16,New York,Rochester,0,4,0,0,0,MONROE,36055,19571216,748482.0
341232,2015-05-16,Maryland,Baltimore,0,5,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
339229,2015-05-12,Arizona,Tucson,4,0,1,0,0,PIMA,04019,7431344,1063162.0
340280,2015-05-12,Maryland,Capitol Heights,1,4,0,0,0,PRINCE GEORGES,24033,6180253,947430.0
337855,2015-05-10,Ohio,Cleveland,1,4,0,0,1,CUYAHOGA,39035,11785935,1233088.0
338034,2015-05-10,New Jersey,Jersey City,0,4,0,0,5,HUDSON,34017,9290841,705472.0
337767,2015-05-10,New Jersey,Newark,1,3,0,0,4,ESSEX,34013,9290841,851117.0
335903,2015-05-07,Ohio,Cincinnati,0,4,0,0,0,HAMILTON,39061,11785935,827058.0
336622,2015-05-07,Michigan,Detroit,0,4,0,0,8,WAYNE,26163,10037261,1751169.0
334681,2015-05-04,New York,Buffalo,1,3,0,0,0,ERIE,36029,19571216,946147.0
334033,2015-05-03,Indiana,South Bend,0,4,0,0,1,ST JOSEPH,18141,6862199,272848.0
334047,2015-05-03,New York,Bronx,0,4,0,0,0,BRONX,36005,19571216,1356476.0
333576,2015-05-03,Ohio,Dayton,1,6,0,0,0,MONTGOMERY,39113,11785935,533796.0
333584,2015-05-03,Texas,Houston,0,6,0,0,0,HARRIS,48201,30503301,4835125.0
333750,2015-05-03,Wisconsin,Menasha,3,1,1,0,0,WINNEBAGO,55139,5910955,171735.0
332732,2015-05-01,Wisconsin,Milwaukee,2,3,0,0,2,MILWAUKEE,55079,5910955,916205.0
330611,2015-04-27,New York,Brooklyn,2,4,0,0,1,KINGS,36047,19571216,2561225.0
330750,2015-04-27,Arizona,Gila Bend,2,2,0,0,0,MARICOPA,04013,7431344,4585871.0
329463,2015-04-25,New Jersey,Trenton,0,4,0,0,0,MERCER,34021,9290841,381671.0
329322,2015-04-25,New York,Gates,1,6,0,0,1,MONROE,36055,19571216,748482.0
326792,2015-04-21,Texas,Killeen,2,3,0,0,1,BELL,48027,30503301,393193.0
325862,2015-04-19,Virginia,Richmond,0,4,0,0,0,RICHMOND CITY,51760,8715698,229247.0
327341,2015-04-18,Alabama,Montgomery,0,5,0,0,0,MONTGOMERY,01101,5108468,224980.0
325445,2015-04-18,Pennsylvania,Williamsport,0,5,0,0,2,LYCOMING,42081,12961683,112724.0
325166,2015-04-18,North Carolina,Lumberton,1,3,0,0,0,ROBESON,37155,10835491,117365.0
325207,2015-04-18,North Carolina,Charlotte,0,4,0,0,0,MECKLENBURG,37119,10835491,1163701.0
325618,2015-04-18,New Jersey,Paterson,1,3,0,0,2,PASSAIC,34031,9290841,513395.0
324424,2015-04-16,Arizona,Phoenix,4,0,1,0,0,MARICOPA,04013,7431344,4585871.0
319808,2015-04-07,Georgia,Rome,1,3,0,0,1,FLOYD,13115,11029227,100113.0
318125,2015-04-05,Pennsylvania,Pittsburgh,1,3,0,0,0,ALLEGHENY,42003,12961683,1224825.0
318221,2015-04-05,Kentucky,Louisville,1,4,0,0,0,JEFFERSON,21111,4526154,772144.0
318297,2015-04-05,Indiana,Indianapolis,0,5,0,0,1,MARION,18097,6862199,968460.0
318531,2015-04-05,Michigan,Benton Harbor,0,4,0,0,0,BERRIEN,26021,10037261,152261.0
317165,2015-04-03,Florida,Daytona Beach,0,4,0,0,2,VOLUSIA,12127,22610726,590357.0
316795,2015-04-02,Maryland,Baltimore,0,5,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
314044,2015-03-27,Florida,Panama City Beach,0,7,0,0,1,BAY,12005,22610726,190769.0
313304,2015-03-26,Texas,Amarillo,0,4,0,0,0,POTTER,48375,30503301,114647.0
312119,2015-03-24,Indiana,Indianapolis,4,0,0,0,0,MARION,18097,6862199,968460.0
311922,2015-03-23,Tennessee,Clarksville,1,4,0,0,0,MONTGOMERY,47125,7126489,239872.0
311348,2015-03-22,New Mexico,Albuquerque,1,6,0,0,0,BERNALILLO,35001,2114371,671586.0
310573,2015-03-21,Florida,Tampa,0,4,0,0,1,HILLSBOROUGH,12057,22610726,1535564.0
310356,2015-03-20,Oklahoma,Oklahoma City,0,4,0,0,0,OKLAHOMA,40109,4053824,808866.0
468151,2015-03-20,Texas,Lancaster,1,5,0,0,0,DALLAS,48113,30503301,2606358.0
